Period,Variable,Shock,Value
47,omega_a_basket_1,eps_G_3,1.8655893041456235e-21
48,omega_a_basket_1,eps_G_3,1.7136952452990026e-21
49,omega_a_basket_1,eps_G_3,1.5735241051802495e-21
50,omega_a_basket_1,eps_G_3,1.4442502406322569e-21
51,omega_a_basket_1,eps_G_3,1.3250959079420603e-21
52,omega_a_basket_1,eps_G_3,1.2153299393835805e-21
53,omega_a_basket_1,eps_G_3,1.114266205457376e-21
54,omega_a_basket_1,eps_G_3,1.0212619189225766e-21
55,omega_a_basket_1,eps_G_3,9.357158276401633e-22
56,omega_a_basket_1,eps_G_3,8.57066335425007e-22
57,omega_a_basket_1,eps_G_3,7.847895833764804e-22
58,omega_a_basket_1,eps_G_3,7.183975183834089e-22
59,omega_a_basket_1,eps_G_3,6.57435970555187e-22
60,omega_a_basket_1,eps_G_3,6.014827571087753e-22
61,omega_a_basket_1,eps_G_3,5.501458266460942e-22
62,omega_a_basket_1,eps_G_3,5.030614547048615e-22
63,omega_a_basket_1,eps_G_3,4.598924988854144e-22
64,omega_a_basket_1,eps_G_3,4.2032671968280807e-22
65,omega_a_basket_1,eps_G_3,3.8407517133186893e-22
66,omega_a_basket_1,eps_G_3,3.508706654542895e-22
67,omega_a_basket_1,eps_G_3,3.2046630903890728e-22
68,omega_a_basket_1,eps_G_3,2.926341172520586e-22
69,omega_a_basket_1,eps_G_3,2.671637007321906e-22
70,omega_a_basket_1,eps_G_3,2.4386102634377557e-22
71,omega_a_basket_1,eps_G_3,2.225472498257217e-22
72,omega_a_basket_1,eps_G_3,2.0305761834784082e-22
73,omega_a_basket_1,eps_G_3,1.852404406672789e-22
74,omega_a_basket_1,eps_G_3,1.6895612233935094e-22
75,omega_a_basket_1,eps_G_3,1.540762632703358e-22
76,omega_a_basket_1,eps_G_3,1.4048281479173017e-22
77,omega_a_basket_1,eps_G_3,1.2806729337614233e-22
78,omega_a_basket_1,eps_G_3,1.1673004809575474e-22
79,omega_a_basket_1,eps_G_3,1.0637957893768326e-22
80,omega_a_basket_1,eps_G_3,9.693190313026852e-23
81,omega_a_basket_1,eps_G_3,8.830996669495989e-23
82,omega_a_basket_1,eps_G_3,8.04430985154103e-23
83,omega_a_basket_1,eps_G_3,7.326650430482102e-23
84,omega_a_basket_1,eps_G_3,6.67207979511955e-23
85,omega_a_basket_1,eps_G_3,6.075156782524688e-23
86,omega_a_basket_1,eps_G_3,5.530897574497602e-23
87,omega_a_basket_1,eps_G_3,5.0347386402506874e-23
88,omega_a_basket_1,eps_G_3,4.5825025171081794e-23
89,omega_a_basket_1,eps_G_3,4.170366232191666e-23
90,omega_a_basket_1,eps_G_3,3.794832179087373e-23
91,omega_a_basket_1,eps_G_3,3.4527012742820226e-23
92,omega_a_basket_1,eps_G_3,3.141048228646868e-23
93,omega_a_basket_1,eps_G_3,2.857198779395924e-23
94,omega_a_basket_1,eps_G_3,2.5987087377087012e-23
95,omega_a_basket_1,eps_G_3,2.363344716564963e-23
96,omega_a_basket_1,eps_G_3,2.1490664122728857e-23
97,omega_a_basket_1,eps_G_3,1.9540103216735743e-23
98,omega_a_basket_1,eps_G_3,1.776474785071396e-23
99,omega_a_basket_1,eps_G_3,1.614906252572918e-23
100,omega_a_basket_1,eps_G_3,1.4678866787234214e-23
1,L_k2,eps_G_3,0.0003985242556653092
2,L_k2,eps_G_3,0.0003586718300987782
3,L_k2,eps_G_3,0.0003228046470889002
4,L_k2,eps_G_3,0.0002905241823800101
5,L_k2,eps_G_3,0.00026147176414200894
6,L_k2,eps_G_3,0.00023532458772780793
7,L_k2,eps_G_3,0.00021179212895502706
8,L_k2,eps_G_3,0.00019061291605952424
9,L_k2,eps_G_3,0.00017155162445357174
10,L_k2,eps_G_3,0.0001543964620082145
11,L_k2,eps_G_3,0.000138956815807393
12,L_k2,eps_G_3,0.00012506113422665362
13,L_k2,eps_G_3,0.0001125550208039882
14,L_k2,eps_G_3,0.00010129951872358933
15,L_k2,eps_G_3,9.116956685123036e-5
16,L_k2,eps_G_3,8.20526101661073e-5
17,L_k2,eps_G_3,7.384734914949655e-5
18,L_k2,eps_G_3,6.646261423454687e-5
19,L_k2,eps_G_3,5.9816352811092154e-5
20,L_k2,eps_G_3,5.383471752998291e-5
21,L_k2,eps_G_3,4.84512457769846e-5
22,L_k2,eps_G_3,4.360612119928612e-5
23,L_k2,eps_G_3,3.924550907935749e-5
24,L_k2,eps_G_3,3.5320958171421716e-5
25,L_k2,eps_G_3,3.178886235427953e-5
26,L_k2,eps_G_3,2.8609976118851567e-5
27,L_k2,eps_G_3,2.57489785069664e-5
28,L_k2,eps_G_3,2.3174080656269754e-5
29,L_k2,eps_G_3,2.085667259064277e-5
30,L_k2,eps_G_3,1.877100533157848e-5
31,L_k2,eps_G_3,1.6893904798420627e-5
32,L_k2,eps_G_3,1.5204514318578556e-5
33,L_k2,eps_G_3,1.3684062886720694e-5
34,L_k2,eps_G_3,1.2315656598048616e-5
35,L_k2,eps_G_3,1.1084090938243748e-5
36,L_k2,eps_G_3,9.975681844419371e-6
37,L_k2,eps_G_3,8.978113659977427e-6
38,L_k2,eps_G_3,8.080302293979686e-6
39,L_k2,eps_G_3,7.272272064581712e-6
40,L_k2,eps_G_3,6.545044858123538e-6
41,L_k2,eps_G_3,5.890540372311181e-6
42,L_k2,eps_G_3,5.301486335080062e-6
43,L_k2,eps_G_3,4.771337701572053e-6
44,L_k2,eps_G_3,4.294203931414845e-6
45,L_k2,eps_G_3,3.864783538273358e-6
46,L_k2,eps_G_3,3.4783051844460204e-6
47,L_k2,eps_G_3,3.1304746660014177e-6
48,L_k2,eps_G_3,2.817427199401275e-6
49,L_k2,eps_G_3,2.535684479461146e-6
50,L_k2,eps_G_3,2.282116031515031e-6
51,L_k2,eps_G_3,2.053904428363527e-6
52,L_k2,eps_G_3,1.8485139855271727e-6
53,L_k2,eps_G_3,1.6636625869744552e-6
54,L_k2,eps_G_3,1.4972963282770086e-6
55,L_k2,eps_G_3,1.3475666954493074e-6
56,L_k2,eps_G_3,1.2128100259043763e-6
57,L_k2,eps_G_3,1.091529023313938e-6
58,L_k2,eps_G_3,9.82376120982544e-7
59,L_k2,eps_G_3,8.841385088842889e-7
60,L_k2,eps_G_3,7.957246579958596e-7
61,L_k2,eps_G_3,7.161521921962734e-7
62,L_k2,eps_G_3,6.445369729766457e-7
63,L_k2,eps_G_3,5.800832756789809e-7
64,L_k2,eps_G_3,5.220749481110827e-7
65,L_k2,eps_G_3,4.698674532999742e-7
66,L_k2,eps_G_3,4.2288070796997656e-7
67,L_k2,eps_G_3,3.8059263717297867e-7
68,L_k2,eps_G_3,3.425333734556807e-7
69,L_k2,eps_G_3,3.082800361101125e-7
70,L_k2,eps_G_3,2.7745203249910103e-7
71,L_k2,eps_G_3,2.497068292491909e-7
72,L_k2,eps_G_3,2.2473614632427167e-7
73,L_k2,eps_G_3,2.0226253169184445e-7
74,L_k2,eps_G_3,1.820362785226599e-7
75,L_k2,eps_G_3,1.6383265067039382e-7
76,L_k2,eps_G_3,1.474493856033544e-7
77,L_k2,eps_G_3,1.3270444704301887e-7
78,L_k2,eps_G_3,1.1943400233871695e-7
79,L_k2,eps_G_3,1.074906021048452e-7
80,L_k2,eps_G_3,9.674154189436063e-8
81,L_k2,eps_G_3,8.706738770492454e-8
82,L_k2,eps_G_3,7.836064893443205e-8
83,L_k2,eps_G_3,7.05245840409888e-8
84,L_k2,eps_G_3,6.347212563688991e-8
85,L_k2,eps_G_3,5.7124913073200884e-8
86,L_k2,eps_G_3,5.141242176588078e-8
87,L_k2,eps_G_3,4.627117958929267e-8
88,L_k2,eps_G_3,4.1644061630363384e-8
89,L_k2,eps_G_3,3.7479655467327024e-8
90,L_k2,eps_G_3,3.373168992059431e-8
91,L_k2,eps_G_3,3.035852092853487e-8
92,L_k2,eps_G_3,2.7322668835681368e-8
93,L_k2,eps_G_3,2.4590401952113224e-8
94,L_k2,eps_G_3,2.213136175690189e-8
95,L_k2,eps_G_3,1.9918225581211693e-8
96,L_k2,eps_G_3,1.7926403023090512e-8
97,L_k2,eps_G_3,1.6133762720781457e-8
98,L_k2,eps_G_3,1.4520386448703302e-8
99,L_k2,eps_G_3,1.3068347803832966e-8
100,L_k2,eps_G_3,1.1761513023449664e-8
1,alpha_k2,eps_G_3,2.3722937112503498e-20
2,alpha_k2,eps_G_3,7.578898336501916e-20
3,alpha_k2,eps_G_3,7.747997808095465e-20
4,alpha_k2,eps_G_3,7.807488402005288e-20
5,alpha_k2,eps_G_3,7.77760089905219e-20
6,alpha_k2,eps_G_3,7.675616012669661e-20
7,alpha_k2,eps_G_3,7.516252094573114e-20
8,alpha_k2,eps_G_3,7.312004799969182e-20
9,alpha_k2,eps_G_3,7.073444443340305e-20
10,alpha_k2,eps_G_3,6.80947611003751e-20
11,alpha_k2,eps_G_3,6.527566998961874e-20
12,alpha_k2,eps_G_3,6.233944949000988e-20
13,alpha_k2,eps_G_3,5.933771639042662e-20
14,alpha_k2,eps_G_3,5.63129354158599e-20
15,alpha_k2,eps_G_3,5.329973347230227e-20
16,alpha_k2,eps_G_3,5.032604256329757e-20
17,alpha_k2,eps_G_3,4.7414092501370784e-20
18,alpha_k2,eps_G_3,4.458127202619638e-20
19,alpha_k2,eps_G_3,4.184087472104315e-20
20,alpha_k2,eps_G_3,3.920274415665861e-20
21,alpha_k2,eps_G_3,3.667383095794053e-20
22,alpha_k2,eps_G_3,3.425867295739949e-20
23,alpha_k2,eps_G_3,3.195980824738726e-20
24,alpha_k2,eps_G_3,2.977812974980347e-20
25,alpha_k2,eps_G_3,2.771318886926258e-20
26,alpha_k2,eps_G_3,2.5763454867331824e-20
27,alpha_k2,eps_G_3,2.3926535777094594e-20
28,alpha_k2,eps_G_3,2.2199365956231487e-20
29,alpha_k2,eps_G_3,2.057836474177006e-20
30,alpha_k2,eps_G_3,1.9059570110638608e-20
31,alpha_k2,eps_G_3,1.763875075831574e-20
32,alpha_k2,eps_G_3,1.6311499575351063e-20
33,alpha_k2,eps_G_3,1.5073311121396163e-20
34,alpha_k2,eps_G_3,1.391964536247873e-20
35,alpha_k2,eps_G_3,1.2845979644130824e-20
36,alpha_k2,eps_G_3,1.1847850615827711e-20
37,alpha_k2,eps_G_3,1.0920887596743913e-20
38,alpha_k2,eps_G_3,1.00608386753186e-20
39,alpha_k2,eps_G_3,9.263590662210909e-21
40,alpha_k2,eps_G_3,8.52518386497157e-21
41,alpha_k2,eps_G_3,7.84182252055799e-21
42,alpha_k2,eps_G_3,7.20988160637741e-21
43,alpha_k2,eps_G_3,6.625910649827368e-21
44,alpha_k2,eps_G_3,6.086635068523558e-21
45,alpha_k2,eps_G_3,5.588955496982238e-21
46,alpha_k2,eps_G_3,5.129945489063946e-21
47,alpha_k2,eps_G_3,4.70684792775949e-21
48,alpha_k2,eps_G_3,4.317070423825286e-21
49,alpha_k2,eps_G_3,3.9581799414003274e-21
50,alpha_k2,eps_G_3,3.6278968512221074e-21
51,alpha_k2,eps_G_3,3.3240885796655288e-21
52,alpha_k2,eps_G_3,3.044762993908044e-21
53,alpha_k2,eps_G_3,2.788061639505402e-21
54,alpha_k2,eps_G_3,2.552252926044207e-21
55,alpha_k2,eps_G_3,2.3357253388801976e-21
56,alpha_k2,eps_G_3,2.136980739888548e-21
57,alpha_k2,eps_G_3,1.954627807306426e-21
58,alpha_k2,eps_G_3,1.7873756538418433e-21
59,alpha_k2,eps_G_3,1.6340276529971128e-21
60,alpha_k2,eps_G_3,1.4934754957829098e-21
61,alpha_k2,eps_G_3,1.3646934934815768e-21
62,alpha_k2,eps_G_3,1.2467331366826807e-21
63,alpha_k2,eps_G_3,1.1387179163087484e-21
64,alpha_k2,eps_G_3,1.0398384086427756e-21
65,alpha_k2,eps_G_3,9.4934762334691e-22
66,alpha_k2,eps_G_3,8.665566110237898e-22
67,alpha_k2,eps_G_3,7.908303249318244e-22
68,alpha_k2,eps_G_3,7.215837299480142e-22
69,alpha_k2,eps_G_3,6.582781507116478e-22
70,alpha_k2,eps_G_3,6.004178500230745e-22
71,alpha_k2,eps_G_3,5.475468279650995e-22
72,alpha_k2,eps_G_3,4.992458318184888e-22
73,alpha_k2,eps_G_3,4.551295666215491e-22
74,alpha_k2,eps_G_3,4.148440961458125e-22
75,alpha_k2,eps_G_3,3.780644240990078e-22
76,alpha_k2,eps_G_3,3.4449224550010583e-22
77,alpha_k2,eps_G_3,3.138538583799942e-22
78,alpha_k2,eps_G_3,2.858982262289039e-22
79,alpha_k2,eps_G_3,2.6039518192423166e-22
80,alpha_k2,eps_G_3,2.3713376421820486e-22
81,alpha_k2,eps_G_3,2.1592067823414104e-22
82,alpha_k2,eps_G_3,1.9657887180470799e-22
83,alpha_k2,eps_G_3,1.7894621987882012e-22
84,alpha_k2,eps_G_3,1.6287430962006272e-22
85,alpha_k2,eps_G_3,1.4822731921426864e-22
86,alpha_k2,eps_G_3,1.3488098379343276e-22
87,alpha_k2,eps_G_3,1.2272164226462135e-22
88,alpha_k2,eps_G_3,1.116453592036379e-22
89,alpha_k2,eps_G_3,1.0155711633220492e-22
90,alpha_k2,eps_G_3,9.237006844302216e-23
91,alpha_k2,eps_G_3,8.40048589683539e-23
92,alpha_k2,eps_G_3,7.638899070418909e-23
93,alpha_k2,eps_G_3,6.945624750317369e-23
94,alpha_k2,eps_G_3,6.314616303531948e-23
95,alpha_k2,eps_G_3,5.740353298600437e-23
96,alpha_k2,eps_G_3,5.217796731619909e-23
97,alpha_k2,eps_G_3,4.7423479450494833e-23
98,alpha_k2,eps_G_3,4.309810948476943e-23
99,alpha_k2,eps_G_3,3.9163578717684166e-23
100,alpha_k2,eps_G_3,3.5584973009168244e-23
1,omega_a_basket_2,eps_G_3,8.190062685947955e-20
2,omega_a_basket_2,eps_G_3,1.2631322061442817e-19
3,omega_a_basket_2,eps_G_3,1.610242893497923e-19
4,omega_a_basket_2,eps_G_3,1.8753001213193932e-19
5,omega_a_basket_2,eps_G_3,2.0712434746415905e-19
6,omega_a_basket_2,eps_G_3,2.2092451560861545e-19
7,omega_a_basket_2,eps_G_3,2.29893406649539e-19
8,omega_a_basket_2,eps_G_3,2.348592743261917e-19
9,omega_a_basket_2,eps_G_3,2.3653303440101847e-19
10,omega_a_basket_2,eps_G_3,2.3552344971761798e-19
11,omega_a_basket_2,eps_G_3,2.323504516268874e-19
12,omega_a_basket_2,eps_G_3,2.274568186571268e-19
13,omega_a_basket_2,eps_G_3,2.2121840776504944e-19
14,omega_a_basket_2,eps_G_3,2.1395311086481628e-19
15,omega_a_basket_2,eps_G_3,2.0592868926697927e-19
16,omega_a_basket_2,eps_G_3,1.973696208800615e-19
17,omega_a_basket_2,eps_G_3,1.884630792778575e-19
18,omega_a_basket_2,eps_G_3,1.7936414978729368e-19
19,omega_a_basket_2,eps_G_3,1.7020037540206407e-19
20,omega_a_basket_2,eps_G_3,1.6107571439600743e-19
21,omega_a_basket_2,eps_G_3,1.520739818371415e-19
22,omega_a_basket_2,eps_G_3,1.4326183864608868e-19
23,omega_a_basket_2,eps_G_3,1.34691384274875e-19
24,omega_a_basket_2,eps_G_3,1.2640240239144318e-19
25,omega_a_basket_2,eps_G_3,1.1842430304194898e-19
26,omega_a_basket_2,eps_G_3,1.1077779953843918e-19
27,omega_a_basket_2,eps_G_3,1.0347635370521184e-19
28,omega_a_basket_2,eps_G_3,9.65274190432456e-20
29,omega_a_basket_2,eps_G_3,8.993350777662048e-20
30,omega_a_basket_2,eps_G_3,8.369310457288792e-20
31,omega_a_basket_2,eps_G_3,7.780144693213567e-20
32,omega_a_basket_2,eps_G_3,7.225118977380499e-20
33,omega_a_basket_2,eps_G_3,6.703296957781909e-20
34,omega_a_basket_2,eps_G_3,6.213588152329233e-20
35,omega_a_basket_2,eps_G_3,5.754788138389272e-20
36,omega_a_basket_2,eps_G_3,5.325612245714012e-20
37,omega_a_basket_2,eps_G_3,4.924723650189911e-20
38,omega_a_basket_2,eps_G_3,4.55075665131349e-20
39,omega_a_basket_2,eps_G_3,4.2023358157104543e-20
40,omega_a_basket_2,eps_G_3,3.878091580714891e-20
41,omega_a_basket_2,eps_G_3,3.576672834561336e-20
42,omega_a_basket_2,eps_G_3,3.296756921831343e-20
43,omega_a_basket_2,eps_G_3,3.0370574633017354e-20
44,omega_a_basket_2,eps_G_3,2.796330327259736e-20
45,omega_a_basket_2,eps_G_3,2.5733780437931188e-20
46,omega_a_basket_2,eps_G_3,2.3670529137472277e-20
47,omega_a_basket_2,eps_G_3,2.176259029272584e-20
48,omega_a_basket_2,eps_G_3,1.9999533925553965e-20
49,omega_a_basket_2,eps_G_3,1.8371462928889206e-20
50,omega_a_basket_2,eps_G_3,1.686901079230186e-20
51,omega_a_basket_2,eps_G_3,1.5483334453743088e-20
52,omega_a_basket_2,eps_G_3,1.4206103274973055e-20
53,omega_a_basket_2,eps_G_3,1.3029484987419598e-20
54,omega_a_basket_2,eps_G_3,1.1946129324627102e-20
55,omega_a_basket_2,eps_G_3,1.0949149944518909e-20
56,omega_a_basket_2,eps_G_3,1.0032105147186083e-20
57,omega_a_basket_2,eps_G_3,9.188977809874634e-21
58,omega_a_basket_2,eps_G_3,8.414154888553614e-21
59,omega_a_basket_2,eps_G_3,7.702406773398051e-21
60,omega_a_basket_2,eps_G_3,7.048866732388066e-21
61,omega_a_basket_2,eps_G_3,6.449010631846097e-21
62,omega_a_basket_2,eps_G_3,5.8986370840886406e-21
63,omega_a_basket_2,eps_G_3,5.393848139564215e-21
64,omega_a_basket_2,eps_G_3,4.931030613103788e-21
65,omega_a_basket_2,eps_G_3,4.506838110539804e-21
66,omega_a_basket_2,eps_G_3,4.118173802357579e-21
67,omega_a_basket_2,eps_G_3,3.762173974706401e-21
68,omega_a_basket_2,eps_G_3,3.4361923745618825e-21
69,omega_a_basket_2,eps_G_3,3.137785354699204e-21
70,omega_a_basket_2,eps_G_3,2.8646978150634427e-21
71,omega_a_basket_2,eps_G_3,2.6148499298078414e-21
72,omega_a_basket_2,eps_G_3,2.386324643452726e-21
73,omega_a_basket_2,eps_G_3,2.177355915070555e-21
74,omega_a_basket_2,eps_G_3,1.9863176859302912e-21
75,omega_a_basket_2,eps_G_3,1.8117135434673747e-21
76,omega_a_basket_2,eps_G_3,1.6521670526377385e-21
77,omega_a_basket_2,eps_G_3,1.5064127245393558e-21
78,omega_a_basket_2,eps_G_3,1.3732875915342723e-21
79,omega_a_basket_2,eps_G_3,1.2517233578848119e-21
80,omega_a_basket_2,eps_G_3,1.1407390950499008e-21
81,omega_a_basket_2,eps_G_3,1.0394344512031238e-21
82,omega_a_basket_2,eps_G_3,9.469833451752032e-22
83,omega_a_basket_2,eps_G_3,8.626281158408355e-22
84,omega_a_basket_2,eps_G_3,7.856740989215894e-22
85,omega_a_basket_2,eps_G_3,7.154846042277841e-22
86,omega_a_basket_2,eps_G_3,6.51476267483524e-22
87,omega_a_basket_2,eps_G_3,5.931147520458381e-22
88,omega_a_basket_2,eps_G_3,5.399107770208541e-22
89,omega_a_basket_2,eps_G_3,4.914164494804085e-22
90,omega_a_basket_2,eps_G_3,4.472218796778435e-22
91,omega_a_basket_2,eps_G_3,4.069520593409875e-22
92,omega_a_basket_2,eps_G_3,3.702639842747242e-22
93,omega_a_basket_2,eps_G_3,3.368440036283037e-22
94,omega_a_basket_2,eps_G_3,3.0640537926842005e-22
95,omega_a_basket_2,eps_G_3,2.786860397442301e-22
96,omega_a_basket_2,eps_G_3,2.5344651433219395e-22
97,omega_a_basket_2,eps_G_3,2.3046803360512274e-22
98,omega_a_basket_2,eps_G_3,2.0955078388014382e-22
99,omega_a_basket_2,eps_G_3,1.9051230376410944e-22
100,omega_a_basket_2,eps_G_3,1.731860118324805e-22
1,R_1,eps_G_3,4.589918229490863e-5
2,R_1,eps_G_3,4.130926406541776e-5
3,R_1,eps_G_3,3.717833765887596e-5
4,R_1,eps_G_3,3.346050389298835e-5
5,R_1,eps_G_3,3.0114453503689503e-5
6,R_1,eps_G_3,2.7103008153320546e-5
7,R_1,eps_G_3,2.4392707337988477e-5
8,R_1,eps_G_3,2.195343660418962e-5
9,R_1,eps_G_3,1.9758092943770647e-5
10,R_1,eps_G_3,1.7782283649393575e-5
11,R_1,eps_G_3,1.6004055284454208e-5
12,R_1,eps_G_3,1.4403649756008782e-5
13,R_1,eps_G_3,1.2963284780407898e-5
14,R_1,eps_G_3,1.1666956302367104e-5
15,R_1,eps_G_3,1.0500260672130389e-5
16,R_1,eps_G_3,9.450234604917347e-6
17,R_1,eps_G_3,8.505211144425609e-6
18,R_1,eps_G_3,7.654690029983046e-6
19,R_1,eps_G_3,6.889221026984738e-6
20,R_1,eps_G_3,6.200298924286262e-6
21,R_1,eps_G_3,5.580269031857634e-6
22,R_1,eps_G_3,5.0222421286718685e-6
23,R_1,eps_G_3,4.5200179158046786e-6
24,R_1,eps_G_3,4.068016124224209e-6
25,R_1,eps_G_3,3.661214511801787e-6
26,R_1,eps_G_3,3.295093060621607e-6
27,R_1,eps_G_3,2.9655837545594447e-6
28,R_1,eps_G_3,2.669025379103499e-6
29,R_1,eps_G_3,2.402122841193148e-6
30,R_1,eps_G_3,2.1619105570738325e-6
31,R_1,eps_G_3,1.9457195013664482e-6
32,R_1,eps_G_3,1.7511475512298026e-6
33,R_1,eps_G_3,1.5760327961068216e-6
34,R_1,eps_G_3,1.4184295164961387e-6
35,R_1,eps_G_3,1.2765865648465245e-6
36,R_1,eps_G_3,1.1489279083618713e-6
37,R_1,eps_G_3,1.0340351175256837e-6
38,R_1,eps_G_3,9.30631605773115e-7
39,R_1,eps_G_3,8.375684451958032e-7
40,R_1,eps_G_3,7.538116006762226e-7
41,R_1,eps_G_3,6.784304406086e-7
42,R_1,eps_G_3,6.105873965477398e-7
43,R_1,eps_G_3,5.495286568929656e-7
44,R_1,eps_G_3,4.945757912036689e-7
45,R_1,eps_G_3,4.4511821208330164e-7
46,R_1,eps_G_3,4.006063908749713e-7
47,R_1,eps_G_3,3.6054575178747407e-7
48,R_1,eps_G_3,3.244911766087266e-7
49,R_1,eps_G_3,2.9204205894785365e-7
50,R_1,eps_G_3,2.6283785305306824e-7
51,R_1,eps_G_3,2.3655406774776131e-7
52,R_1,eps_G_3,2.128986609729851e-7
53,R_1,eps_G_3,1.916087948756865e-7
54,R_1,eps_G_3,1.7244791538811782e-7
55,R_1,eps_G_3,1.5520312384930595e-7
56,R_1,eps_G_3,1.396828114643753e-7
57,R_1,eps_G_3,1.2571453031793768e-7
58,R_1,eps_G_3,1.1314307728614389e-7
59,R_1,eps_G_3,1.0182876955752945e-7
60,R_1,eps_G_3,9.164589260177645e-8
61,R_1,eps_G_3,8.248130334159878e-8
62,R_1,eps_G_3,7.423317300743889e-8
63,R_1,eps_G_3,6.680985570669497e-8
64,R_1,eps_G_3,6.012887013602546e-8
65,R_1,eps_G_3,5.411598312242288e-8
66,R_1,eps_G_3,4.870438481018056e-8
67,R_1,eps_G_3,4.3833946329162486e-8
68,R_1,eps_G_3,3.9450551696246226e-8
69,R_1,eps_G_3,3.5505496526621584e-8
70,R_1,eps_G_3,3.1954946873959417e-8
71,R_1,eps_G_3,2.8759452186563458e-8
72,R_1,eps_G_3,2.58835069679071e-8
73,R_1,eps_G_3,2.3295156271116385e-8
74,R_1,eps_G_3,2.0965640644004733e-8
75,R_1,eps_G_3,1.886907657960425e-8
76,R_1,eps_G_3,1.698216892164382e-8
77,R_1,eps_G_3,1.5283952029479434e-8
78,R_1,eps_G_3,1.3755556826531483e-8
79,R_1,eps_G_3,1.238000114387833e-8
80,R_1,eps_G_3,1.1142001029490491e-8
81,R_1,eps_G_3,1.0027800926541438e-8
82,R_1,eps_G_3,9.02502083388729e-9
83,R_1,eps_G_3,8.122518750498556e-9
84,R_1,eps_G_3,7.3102668754487e-9
85,R_1,eps_G_3,6.579240187903826e-9
86,R_1,eps_G_3,5.921316169113441e-9
87,R_1,eps_G_3,5.329184552202094e-9
88,R_1,eps_G_3,4.7962660969818835e-9
89,R_1,eps_G_3,4.316639487283692e-9
90,R_1,eps_G_3,3.884975538555321e-9
91,R_1,eps_G_3,3.4964779846997884e-9
92,R_1,eps_G_3,3.1468301862298078e-9
93,R_1,eps_G_3,2.8321471676068263e-9
94,R_1,eps_G_3,2.548932450846142e-9
95,R_1,eps_G_3,2.2940392057615274e-9
96,R_1,eps_G_3,2.0646352851853732e-9
97,R_1,eps_G_3,1.8581717566668354e-9
98,R_1,eps_G_3,1.6723545810001512e-9
99,R_1,eps_G_3,1.5051191229001352e-9
100,R_1,eps_G_3,1.3546072106101213e-9
1,R_2,eps_G_3,4.589918229490846e-5
2,R_2,eps_G_3,4.130926406541798e-5
3,R_2,eps_G_3,3.717833765887615e-5
4,R_2,eps_G_3,3.3460503892988514e-5
5,R_2,eps_G_3,3.0114453503689652e-5
6,R_2,eps_G_3,2.710300815332067e-5
7,R_2,eps_G_3,2.4392707337988593e-5
8,R_2,eps_G_3,2.195343660418972e-5
9,R_2,eps_G_3,1.9758092943770738e-5
10,R_2,eps_G_3,1.7782283649393653e-5
11,R_2,eps_G_3,1.600405528445428e-5
12,R_2,eps_G_3,1.4403649756008841e-5
13,R_2,eps_G_3,1.2963284780407951e-5
14,R_2,eps_G_3,1.166695630236715e-5
15,R_2,eps_G_3,1.050026067213043e-5
16,R_2,eps_G_3,9.450234604917383e-6
17,R_2,eps_G_3,8.50521114442564e-6
18,R_2,eps_G_3,7.654690029983073e-6
19,R_2,eps_G_3,6.889221026984762e-6
20,R_2,eps_G_3,6.200298924286283e-6
21,R_2,eps_G_3,5.580269031857653e-6
22,R_2,eps_G_3,5.022242128671884e-6
23,R_2,eps_G_3,4.520017915804693e-6
24,R_2,eps_G_3,4.068016124224222e-6
25,R_2,eps_G_3,3.6612145118017976e-6
26,R_2,eps_G_3,3.295093060621616e-6
27,R_2,eps_G_3,2.9655837545594523e-6
28,R_2,eps_G_3,2.669025379103506e-6
29,R_2,eps_G_3,2.402122841193154e-6
30,R_2,eps_G_3,2.1619105570738376e-6
31,R_2,eps_G_3,1.9457195013664525e-6
32,R_2,eps_G_3,1.7511475512298062e-6
33,R_2,eps_G_3,1.5760327961068248e-6
34,R_2,eps_G_3,1.4184295164961415e-6
35,R_2,eps_G_3,1.2765865648465268e-6
36,R_2,eps_G_3,1.1489279083618734e-6
37,R_2,eps_G_3,1.0340351175256856e-6
38,R_2,eps_G_3,9.306316057731165e-7
39,R_2,eps_G_3,8.375684451958046e-7
40,R_2,eps_G_3,7.538116006762236e-7
41,R_2,eps_G_3,6.784304406086008e-7
42,R_2,eps_G_3,6.105873965477406e-7
43,R_2,eps_G_3,5.495286568929661e-7
44,R_2,eps_G_3,4.945757912036693e-7
45,R_2,eps_G_3,4.4511821208330207e-7
46,R_2,eps_G_3,4.0060639087497166e-7
47,R_2,eps_G_3,3.6054575178747433e-7
48,R_2,eps_G_3,3.244911766087267e-7
49,R_2,eps_G_3,2.920420589478538e-7
50,R_2,eps_G_3,2.628378530530683e-7
51,R_2,eps_G_3,2.365540677477614e-7
52,R_2,eps_G_3,2.1289866097298515e-7
53,R_2,eps_G_3,1.9160879487568656e-7
54,R_2,eps_G_3,1.724479153881178e-7
55,R_2,eps_G_3,1.5520312384930595e-7
56,R_2,eps_G_3,1.3968281146437525e-7
57,R_2,eps_G_3,1.2571453031793763e-7
58,R_2,eps_G_3,1.1314307728614383e-7
59,R_2,eps_G_3,1.0182876955752941e-7
60,R_2,eps_G_3,9.164589260177641e-8
61,R_2,eps_G_3,8.248130334159874e-8
62,R_2,eps_G_3,7.423317300743883e-8
63,R_2,eps_G_3,6.680985570669492e-8
64,R_2,eps_G_3,6.012887013602538e-8
65,R_2,eps_G_3,5.411598312242283e-8
